koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_kepmag,koi_disposition
-0.05159002228540587,-0.38162652579538636,-0.27118040334168525,-0.031994565526687405,-0.10213356940611415,0.184088011815336,-0.04482742125690432,-0.04122600982676794,-0.164987687275309,0.5862837781571842,0.24700923447257295,0.8924878412396102,1
-0.052552169576518655,-0.48448228614978983,-0.084824344367733,-0.02946665376882331,-0.12628823773503103,0.15606197819039316,-0.045104583534712805,-0.1881430351187393,1.44118154575115,-0.21938089064350982,0.32791455973897193,0.5630516423247742,1
-0.02968091210119157,1.3702430998780328,-0.18586691470868347,-0.031049035550416902,-0.16709004234468797,-0.7652938772296021,-0.04832009216794003,0.02297553577846347,-0.029904607514438745,-0.8368061508459108,0.7347527667928628,1.0448702239975731,-1
-0.051910206776927564,-0.4614303983154364,-0.28407640215078417,-0.032819873478483655,-0.13249011203569888,0.0719838773155647,-0.045807455037052094,-0.17440689047762,-0.2818502586033177,0.21733453730452995,0.4804788873841805,0.7009214172010279,1
-0.05136533552770365,-0.3853805541152036,-0.2769730243417368,-0.03237797630744314,-0.1164958046287134,0.021770567070875477,-0.04616948337640574,-0.09855948311143968,-0.23724142761251865,0.00901625845575236,0.27243662241344135,0.7916252164617205,1
-0.04625843803721998,-0.4660767776293086,-0.2768198190004257,-0.03215052923411347,-0.1164958046287134,-0.3262193504388312,-0.047746149386869864,0.05253810794087233,-0.27896010898982926,0.00901625845575236,0.27243662241344135,0.7916252164617205,1
-0.035222397857038144,-0.32030047299705977,-0.27089344730557857,-0.032436462697727916,-0.15762402367524755,-0.6963965445682844,-0.0482863713842537,-0.03973295062664628,-0.2660172650685552,-0.7251174350775903,0.6584706029702575,0.6951163740483429,1
-0.044647742917080506,-0.354009801065583,-0.28304287405463724,-0.03257618018563043,-0.11698542628402926,-0.3507421298606562,-0.0478092661697177,0.03910057513977738,-0.21550247617193208,0.1847063731474925,0.2215818465317045,-1.0115663128408494,1
-0.04938471895381648,-0.4082432019973695,-0.28692529194992794,-0.03285236591753075,-0.1047448849011322,-0.10317883284032794,-0.046908582783895016,0.048656154020556015,-0.26739951053587574,0.09058666884834599,0.06670593816460012,-1.077598678702633,1
-0.049151937521205946,-0.5149560725967656,0.007980399089222996,-0.028550366987695197,-0.1261250305165924,-0.13821137487150648,-0.047074867614972794,-0.17858745623796066,0.7234191721752516,0.5034584383739353,0.3672114320112235,0.721239068235422,-1
-0.04257935839277156,-0.40462764193525036,-0.2755601306385337,-0.03278413179553184,-0.18177869200416444,-0.7617906230264843,-0.048318587895061826,-0.21919866648126982,-0.29026939008608815,-1.983811613904843,0.811034930615466,0.5942537492704533,1
-0.04883238445386732,-0.5499270003465389,-0.27338364205958904,-0.032732143893056495,-0.18177869200416444,-0.6216604549017701,-0.04823190417045551,-0.20725419288029653,-0.2779548395590507,-1.983811613904843,0.811034930615466,0.5942537492704533,1
-0.02783483029645319,-0.25352800206260495,-0.2756184945780808,-0.032787381039436556,-0.18177869200416444,-0.879733514531452,-0.048352872781077486,-0.21113614680061285,-0.2993168149630953,-1.983811613904843,0.811034930615466,0.5942537492704533,1
-0.0518816798047217,-0.4572301944985917,-0.22571489443447923,-0.03147793574583858,-0.15011649162707066,-0.07281729641330655,-0.046751699658306,-0.05287187158771687,0.10718901110798863,-0.26330341931644485,0.6168621499761101,0.904823557939064,1
-0.024913852177998276,-0.3527635867462994,-0.21319704531702935,-0.030993798404036838,-0.15468629374335224,-0.7220870753911486,-0.04830016055230387,0.05253810794087233,-0.2802166957783025,-0.32730481823986446,0.4550514994433121,0.8787008637519849,0
-0.052973417686408175,-0.6977649434822939,-0.2792735362922191,-0.032787381039436556,-0.19010226014453446,-0.3075353280222027,-0.047696508381889234,0.05373255530096966,-0.2777035222013561,-1.9549482379197713,0.8965634173256608,0.6232789650338743,1
-0.04697386927569225,0.1305829447921417,-0.11309316167046175,-0.029785079671484856,-0.1313476615066285,-0.2946900626107706,-0.04765677050669011,-0.12274704215341058,0.6098237264972733,0.04917399895672153,0.19153129714704237,0.9331231433083998,-1
-0.05290428523389427,-0.562589153244939,-0.2774557427584078,-0.032673657502771715,-0.1572976092383703,-0.017932980564460188,-0.04642063426902866,-0.13588596311448117,-0.22304199690277135,-0.8807286795188459,0.6584706029702575,0.7676794134568967,1
